"Lasioglossum subviridatum","Halictidae",,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lasioglossum tegulare","Halictidae",,"1","1",,,,,,,,,"1","1",,,,,"1",,"1","1",,,"1",,,,,"1","1",,"1","1","1",,,,,,"1","1","1",,,,,,,,,,,,"1","1",,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lasioglossum trigeminum","Halictidae",,,,,,,,,,,,,,,,,,"1",,,,,,"1",,,,,"1",,,,,,"1",,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lasioglossum truncatum","Halictidae","1",,"1",,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lasioglossum versatum","Halictidae",,"1",,,,,,"1",,,"1","1","1",,,,,,,,,,,,,,,,"1","1",,,"1","1","1",,,"1",,,,"1",,"1","1",,,,,,,"1","1","1","1",,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lasioglossum vierecki","Halictidae",,,,"1",,,,,,,,"1",,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lasioglossum viridatum","Halictidae","1",,,,,,,,,,,"1",,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lasioglossum weemsi","Halictidae",,,,,,,,,,,,,"1",,,,,"1",,,,,,"1",,,,,,,,,,,,,"1",,,,,"1",,,,,,,,,,,,,"1","1",,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lasioglossum zephyrum","Halictidae",,,,,,,,,,,,"1","1",,,,,"1",,,,,,"1",,,,"1","1","1",,,,,,,"1","1",,,,"1",,,,,,,,,,"1","1",,,,,,,,,,"1","1",,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,
"Lithurgopisis gibbosa","Megachilidae",,"1","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Macropis steironematis","Melittidae","1","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Megachile addenda","Megachilidae","1","1",,"1",,"1",,,,,,"1",,,,,,,,,,,,,,,"1",,"1","1","1",,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Megachile albitarsis","Megachilidae",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Megachile brevis","Megachilidae","1","1","1","1",,,"1",,,,"1",,,,,,,,,,,,,,,"1",,,,,"1",,"1","1",,,,,,,,"1",,,"1",,,,"1","1",,,,,"1",,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,
"Megachile campanulae","Megachilidae",,,,"1",,,,,,,"1",,,,,,,"1",,,,,,"1","1",,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,"1",,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,"1","1",,,,,,,,,,,,,,,,,,,,,,,,
"Megachile exilis","Megachilidae",,"1","1",,"1",,"1","1",,,"1","1",,,,,,"1",,,,,,"1","1",,,,"1",,,"1",,"1",,,,,"1",,,,,,"1",,,,,"1",,,"1",,"1",,,,,"1",,,"1",,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Megachile frigida","Megachilidae",,,,,,,,,,,,,,,,,,,"1",,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Megachile frugalis","Megachilidae","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Megachile gemula","Megachilidae",,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Megachile georgica","Megachilidae",,"1","1",,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,"1",,,,,,,,,,,"1",,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,
"Megachile inimica","Megachilidae",,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Megachile integra","Megachilidae",,,,"1",,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Megachile lippiae","Megachilidae",,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Megachile mendica","Megachilidae","1","1","1","1",,,"1",,,"1",,"1","1",,,,,"1","1",,,,,"1","1","1","1","1","1","1","1",,"1","1",,,,,"1",,,"1",,,"1","1",,,,"1",,,,,,,,,,"1",,,"1","1",,,,,,"1",,"1",,,"1",,,,,,"1",,"1","1",,,,,,"1",,,,,,,,,,"1",,,,,"1",,,,
"Megachile mucida","Megachilidae",,,,"1",,,,"1",,,,,,,,,,,,"1",,,,,,,,,"1",,,,"1",,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Megachile oenotherae","Megachilidae",,"1",,"1","1",,,,"1",,"1",,,,,,,,,"1",,,,,,,"1",,,,,,,"1","1",,,,,,,"1",,,,,,,,"1",,,,"1","1","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Megachile parallela","Megachilidae",,"1",,,,,,,,,,,,,,,,,"1",,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Megachile petulans","Megachilidae","1","1",,"1",,,,,,,,,,,"1","1",,"1","1",,,,,"1","1",,,,,,,,,"1",,,,,,,,,,,"1","1",,,"1","1",,,"1",,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,
"Megachile policaris","Megachilidae",,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Megachile relativa","Megachilidae",,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Megachile rotundata","Megachilidae",,,,,,,,,,,,,,,,,,"1",,,,,,"1","1","1",,,,,,,,,,,,,"1",,,,,,,,"1",,,,,,,,,,,,,,,,"1","1",,,,,,"1",,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,
"Megachile rubi","Megachilidae",,"1",,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Megachile sculpturalis","Megachilidae",,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","1",,,,,,"1",,,,,,,,,,,"1","1",,,,,,,,,,,,,,,,,,,,,,,,"1",,"1",
"Megachile texana","Megachilidae",,,"1",,,,"1",,,,,,,,,,,,,,"1",,,"1","1",,,,,,"1","1","1","1",,,,,,,,,,,"1",,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Megachile xylocopoides","Megachilidae",,,,,,,,,,,,,,,,,,"1","1",,,,,"1","1","1",,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Melecta pacifica","Apidae",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Melissodes agilis","Apidae","1",,,,,,,,,,"1","1",,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Melissodes bimaculata","Apidae","1","1","1","1",,"1",,,"1",,,,"1",,,,,"1",,,,,,"1",,,"1","1",,,,"1","1","1",,,,,,,,,,,,"1",,"1",,"1",,,"1",,,,,,"1","1",,,,,,,,"1",,,"1","1",,,,,,,,,,,,,,,,,,,"1","1",,,,,"1",,,,,,,,,,,,
"Melissodes boltoniae","Apidae",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Melissodes coloradensis","Apidae",,"1","1","1",,,,,,,,"1",,,,,,,,,,,,,,,"1",,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Melissodes communis","Apidae","1","1",,"1",,,,,,,,"1",,,,,,,,,,,,,,,"1",,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,
"Melissodes comptoides","Apidae",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Melissodes denticulatus","Apidae","1",,,,,,,,,,,,,,,,,,,,"1",,,,"1",,,,"1",,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Melissodes dentiventris","Apidae","1","1","1",,,,,,"1",,,"1","1",,,,,,,"1","1",,,,,,,,"1","1","1",,"1","1",,,,,,,"1",,,"1","1",,,,,,,"1",,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,
"Melissodes druriellus","Apidae","1","1",,,,,,"1",,,"1","1","1",,,,,,,,"1",,,,,,"1","1","1","1","1",,"1","1",,,,,,,"1",,,"1",,"1",,,"1",,,"1","1",,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,
"Melissodes fimbriata","Apidae","1","1","1","1",,"1",,,"1",,,,,,,,,,,"1","1",,,,,,,,,,,,,,"1",,,"1",,,,"1",,"1",,,,,,"1",,,,"1","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,
"Melissodes fumosa","Apidae",,,,,,"1",,,,,,"1",,,,,,,,,"1",,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Melissodes nivea","Apidae","1","1","1",,,,,,"1",,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Melissodes tincta","Apidae",,,,,,,,,"1",,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Melissodes trinodis","Apidae","1",,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Melitoma taurea","Apidae","1",,"1",,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,"1",,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,"1",,,,,,,,,,,,,,,
"Nomada affabilis","Apidae",,,,,,"1",,"1","1",,"1","1",,,,,,,,,,,,,,,,,"1","1",,,"1","1",,,,,,,"1","1","1",,,,,,,,,,,"1","1","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,
"Nomada annulata","Apidae","1",,"1",,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,"1","1","1",,,,"1",,,,"1","1",,,"1",,,,,,,,"1",,"1",,,,,"1",,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nomada armatella","Apidae",,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nomada articulata","Apidae","1","1",,"1",,,,"1",,,,,,,,,,,,,,,,,,,"1",,"1",,,,,,"1",,,,,,,"1","1",,,,,,,,"1",,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,
"Nomada augustiana","Apidae",,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nomada australis","Apidae",,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nomada banksi","Apidae",,,,,,,"1",,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nomada besseyi","Apidae",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nomada cressonii","Apidae",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,
"Nomada cuneata","Apidae",,,"1",,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nomada denticulata","Apidae",,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nomada imbricata","Apidae",,"1","1",,,,,"1","1",,,"1",,,,,,,,,,,,,,,,,"1","1",,,,,"1",,,,,,"1",,,"1","1",,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nomada integerrima","Apidae",,,"1","1",,,,,,,,"1",,,,,,,,,,,,,,,,"1",,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nomada lepida","Apidae",,,"1",,,,,,,,,"1",,,,,,,,,,,,,,,,,,"1",,,,"1",,,,,,,,"1",,,,,,,,,,,,"1",,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nomada luteola","Apidae",,"1","1","1",,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nomada luteoloides","Apidae",,"1","1","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nomada ovata","Apidae","1","1","1",,,,,"1",,,"1","1",,,,,,,,,"1",,,,,,"1","1","1","1",,,,,,,,,,,,"1",,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nomada parva","Apidae",,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nomada placida","Apidae",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nomada pygmaea","Apidae",,,,"1",,,"1",,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nomada rubicunda","Apidae",,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nomada sayi","Apidae",,,,"1",,,,"1",,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nomada seneciophila","Apidae","1","1",,,,,,"1","1",,,,,,,,,,,,,,,,,,,,"1","1",,,,,"1",,,,,,"1","1",,,,,,,,"1",,"1",,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nomada subnigrocincta","Apidae",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nomada sulphurata","Apidae",,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nomada texana","Apidae","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nomada vegana","Apidae",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nomia maneei","Halictidae",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Osmia albiventris","Megachilidae",,,"1",,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,"1",,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Osmia atriventris","Megachilidae","1","1","1","1","1","1",,"1","1",,"1","1","1",,,"1",,"1",,,"1",,,"1",,,"1",,,"1",,,"1","1","1",,,,"1",,,"1","1","1",,"1",,,,"1",,,,"1",,,,,,,"1",,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Osmia chalybea","Megachilidae",,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Osmia collinsiae","Megachilidae","1","1","1","1",,,,"1","1",,,,"1",,,,,,,,"1",,,"1",,,,"1",,"1",,,"1","1","1",,,,,,"1","1",,,,"1",,,,,,,,"1",,,,,,,"1","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Osmia coloradensis","Megachilidae",,,,,,,,"1",,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Osmia conjuncta","Megachilidae","1","1","1","1",,,,,,,,"1",,,,,,,,,,,,,,,,,,"1","1",,,,"1","1",,,,,,,,,,,,,,,,"1","1",,,"1",,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Osmia cornifrons","Megachilidae",,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Osmia distincta","Megachilidae",,"1",,,,,,,,,,"1","1",,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,"1",,,"1",,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Osmia georgica","Megachilidae","1","1",,"1","1","1",,"1","1",,"1","1","1",,,,,"1",,"1",,,,"1",,,"1",,"1","1",,,"1","1","1",,,,"1",,"1","1","1","1","1","1",,,,"1",,"1","1",,"1","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Osmia inspergens","Megachilidae",,"1",,,,,,,,,,"1",,,,,,,,,"1",,,,,,,,,"1",,,,,,,,,,,,"1",,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Osmia lignaria","Megachilidae",,"1",,,"1",,,,,,,"1","1",,,,,"1",,,,,,"1",,,,,,,,,,,,,,,"1",,,,,,,,"1",,,,,,,,,"1","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Osmia pumila","Megachilidae",,,"1","1","1","1",,"1","1",,"1","1",,,,"1",,"1",,,"1",,,"1",,,"1",,,"1",,"1","1","1","1","1","1",,"1",,"1","1",,,"1","1",,,,,,"1",,"1",,"1",,,,"1","1",,,"1",,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Osmia sandhouseae","Megachilidae","1","1","1","1","1","1",,"1","1",,"1","1","1",,,,,,,"1","1",,,,,,"1",,"1","1","1",,"1","1","1","1","1",,"1",,"1","1","1","1","1","1",,,,,,"1","1","1",,,,,,"1","1",,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,
"Osmia subfasciata","Megachilidae",,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,"1",,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Osmia taurus","Megachilidae",,,,,,,,,,,,,,,,,,,,,,,,"1","1","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Panurginus atramontensis","Andrenidae",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Panurginus potentillae","Andrenidae",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Paranthidium jugatorium","Megachilidae","1","1",,,,,"1",,,,,,"1",,,,,,,,,,,,,,,,"1","1",,,,,,"1",,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Perdita boltoniae","Andrenidae",,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Perdita bradleyi","Andrenidae",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Perdita georgica","Andrenidae",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Perdita octomaculata","Andrenidae","1","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
