"collection_code","catalog_number","data_source","location_data_pulled_from","availability_notes","collection_url","SCAN_catalogNumber","date_data_pulled"
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_3727",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_3929",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_4026",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_4164",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_4168",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_4312",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_100",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_1153",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_1254",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_1591",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_2382",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_2884",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_3397",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_3415",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_4120",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_4122",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_4277",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_4307",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_4314",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_208",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_607",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_641",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_1116",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_1117",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_1975",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_1977",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_2891",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_3756",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_3757",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_3956",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_3969",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_3981",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_640",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_1007",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_1008",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_1155",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_1188",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_1350",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_1976",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_2225",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_2455",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_2458",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_2578",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_2579",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_2580",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_2680",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_2681",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_2906",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_3498",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_3499",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_3753",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_3754",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_3755",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_3876",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_3916",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_3917",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_3918",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_3919",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_3920",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_3921",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_3952",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_3955",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_3972",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_4175",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_4254",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_4256",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_4257",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_4258",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_4259",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_4449",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_3720",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_22",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_36",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_37",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_38",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_61",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_62",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_63",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_64",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_65",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_162",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_209",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_211",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_255",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_259",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_260",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_476",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_527",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_753",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_754",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_814",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_1006",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_1157",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_1209",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_1413",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_1414",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_1415",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_1561",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_2239",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_2387",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_2388",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_2456",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_2606",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_2607",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_2900",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_2901",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_2902",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_2903",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_2904",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_2905",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_2916",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_3401",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_3500",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_3820",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_3842",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_3843",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_3996",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_4292",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_207",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_210",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_257",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_258",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_1156",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_1463",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_2917",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_212",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_256",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_1085",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_1115",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_1682",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_2886",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_2887",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_2941",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_2956",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_2962",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_2964",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_2970",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_2971",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_3378",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_3379",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_3380",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_3496",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_3497",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_3805",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_3948",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_4098",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_4124",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_4125",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_4126",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_4127",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_4144",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_4161",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_4176",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_4177",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_4178",
